"cohort","sex","age_cat","education_cat","intention_to_vote","choice_of_party","political_orientation","marstat","household","hzcy001a","hzcy002a","hzcy003a","hzcy004a","hzcy005a","hzcy006a","hzcy007a","hzcy008a","hzcy009a","hzcy010a","hzcy011a","hzcy012a","hzcy013a","hzcy014a","hzcy015a","hzcy016a","hzcy018a","hzcy019a","hzcy020a","hzcy021a","hzcy022a","hzcy023a","hzcy024a","hzcy025a","hzcy026a","hzcy027a","hzcy028a","hzcy029a","hzcy030a","hzcy031a","hzcy032a","hzcy033a","hzcy034a","hzcy035a","hzcy036a","hzcy037a","hzcy038a","hzcy039a","hzcy040a","hzcy041a","hzcy042a","hzcy043a","hzcy044a","hzcy045a","hzcy046a","hzcy047a","hzcy048a","hzcy049a","hzcy050a","hzcy051a","hzcy052a","hzcy053a","hzcy054a","hzcy055a","hzcy056a","hzcy057a","hzcy058a","hzcy059a","hzcy060a","hzcy061a","hzcy062a","hzcy063a","hzcy064a","hzcy065a","hzcy066a","hzcy067a","hzcy068a","hzcy069a","hzcy070a","hzcy071a","hzcy072a","hzcy073a","hzcy074a","hzcy075a","hzcy076a","hzcy077a","hzcy078a","hzcy079a","hzcy080a","hzcy081a","hzcy083a","hzcy084a","hzcy085a","hzcy086a","hzcy087a","hzcy088a","hzcy089a","hzcy090a","hzcy091a","hzcy092a","hzcy093a","hzcy095a","hzcy096a","hzcy097a","hzcy098a","hzcy099a","hzza003a","hzzq009a","hzzq023a","hzzp201a","hzzp204a","hzzp207a"
"1","2",4,"2","1",98,5,"2","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"1","1",10,"2","2",3,7,"1","2",6,4,5,5,6,"1","1","0","0","0","1","1","0","1","0","0","0",3,4,4,3,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,2,1,2,2,5,3,3,3,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","1","0","1","0","0","0","0","0",NA,NA,NA,NA,"1",4,4,"31",1059,1584477452
"1","2",9,"2","97",97,8,"1","3",4,4,4,5,4,"0","0","0","0","0","0","0","0","0","0","0","1",4,5,4,3,4,3,5,1,4,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,4,4,4,98,5,5,5,98,98,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","0","0","0","1","0","0","0","0","0",NA,NA,NA,NA,"1",4,4,"31",406,1584468464
"1","1",10,"1","2",6,8,"2","2",4,5,4,3,3,"0","1","0","0","0","1","0","1","0","0","0","0",5,5,5,5,5,5,5,1,4,NA,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,4,4,2,4,3,3,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","0","1","0","0","1","0","0",NA,NA,NA,NA,"1",4,5,"31",1333,1584468704
"1","2",5,"2","2",7,6,"1","3",5,7,3,4,5,"1","1","1","0","0","1","1","1","1","0","0","0",5,5,5,3,5,5,5,1,5,2,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,5,5,5,5,5,5,5,4,4,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",1,1,0,0,0,0,0,0,0,0,0,"1","0","1","0","0","1","1","1","1","0","0",1,1,0,0,"1",2,3,"31",439,1584480418
"2","1",8,"3","1",7,1,"1","3",6,6,NA,4,6,"1","1","1","0","0","1","1","0","1","0","0","0",5,5,5,5,5,2,4,1,4,1,3,4,4,5,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,4,4,2,4,3,3,2,4,4,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","1","1","0","0","1","0",3,1,0,1,"1",4,5,"31",367,1584550248
"1","1",7,"3","2",5,4,"1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"2","1",3,"3","1",98,8,"3","2",4,6,2,5,5,"0","0","0","1","1","0","1","1","0","1","0","0",3,4,2,2,4,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,4,3,3,4,4,2,3,2,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",1,0,0,0,0,0,0,0,0,0,0,"0","0","1","0","0","1","0","0","0","1","0",NA,NA,NA,NA,"1",4,4,"31",687,1584569461
"1","2",9,"3","2",5,2,"3","1",3,6,3,5,3,"1","1","1","0","1","0","0","0","0","0","0","0",5,5,5,5,5,5,5,1,5,2,5,4,4,5,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,5,4,4,5,4,4,4,5,5,2,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0","0","1","0","0","0","0","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","1","0","1","0","0","1","0","0",NA,NA,NA,NA,"1",5,5,"31",540,1584512555
"2","2",9,"3","2",4,3,"4","2",3,3,5,3,4,"0","0","0","0","0","1","1","0","1","0","0","0",3,4,2,2,4,3,3,2,NA,NA,NA,NA,NA,NA,3,3,5,4,2,1,2,1,3,3,3,3,3,3,5,2,2,2,3,3,3,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","1","0","1","0","0","1","1","0",NA,NA,NA,NA,"1",4,5,"31",444,1584548763
"1","2",7,"2","2",98,5,"1","2",4,4,3,4,4,"1","0","0","0","0","1","1","0","1","0","0","0",4,4,4,3,4,4,4,1,5,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,5,98,98,4,5,5,4,5,5,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","1","0","1","1","0","1","1","0","0",NA,NA,NA,NA,"1",4,5,"31",429,1584474761
"1","1",6,"3","2",2,5,"1","3",4,4,4,4,4,"1","1","1","0","0","1","0","0","1","0","0","0",4,4,4,4,5,4,4,1,4,2,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,4,4,4,4,4,4,4,4,4,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",1,0,0,0,0,0,0,0,0,0,0,"1","0","1","1","0","1","0","0","0","0","0",NA,NA,NA,NA,"1",4,4,"31",421,1584518365
"1","1",9,"2","2",4,3,"2","1",4,5,4,4,5,"1","1","0","0","0","1","0","0","1","0","0","0",4,5,5,5,5,5,3,1,5,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,5,5,2,5,4,4,4,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","0","1","0","0","0","0","1","0","0",NA,NA,NA,NA,"1",5,5,"31",491,1584980653
"1","2",10,"1","2",1,7,"1","2",4,2,4,3,1,"1","1","0","0","0","1","1","0","0","0","0","0",5,5,5,5,5,5,5,1,5,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,4,5,4,5,4,4,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","0","1","0","1","0","0","1","0","0",NA,NA,NA,NA,"1",5,5,"31",504,1584462957
"1","2",7,"2","2",7,6,"1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"1","2",9,"3","2",6,8,"1","2",4,4,4,3,3,"1","1","1","0","0","1","0","1","1","0","0","0",5,5,5,5,5,4,4,1,4,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,4,4,4,4,3,3,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","1","0","1","0","0","1","0","0",NA,NA,NA,NA,"1",4,5,"31",328,1584562186
"1","2",8,"2","2",1,5,"1","2",3,4,2,2,3,"0","1","0","0","0","1","1","0","1","0","0","0",4,4,4,4,4,4,4,1,5,1,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,2,4,1,4,3,3,3,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","1","0","1","0","0","1","0","0",NA,NA,NA,NA,"1",4,4,"31",711,1584698321
"1","1",6,"3","2",3,3,"2","2",3,4,3,3,3,"1","1","1","0","0","1","1","0","1","0","0","0",5,5,5,4,5,3,3,1,5,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,2,3,1,3,3,3,3,4,4,4,4,4,5,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","1","0","0","1","0","1","0","0",1,0,0,0,"1",4,4,"31",432,1585170503
"1","2",3,"3","2",5,3,"2","2",3,3,2,5,3,"1","1","0","0","0","1","0","0","1","0","0","0",5,5,5,5,5,5,5,1,4,2,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,5,4,3,3,5,5,5,5,5,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"1",4,4,"31",447,1585413959
"1","2",5,"2","2",98,4,"1","3",5,97,3,5,5,"1","1","0","0","1","1","0","1","1","0","0","0",5,5,4,4,5,5,3,1,4,1,5,4,3,3,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,4,4,4,5,4,4,4,1,4,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",0,1,0,0,0,0,0,0,0,1,0,"0","0","1","0","0","1","1","1","1","0","0",2,0,0,0,"1",4,4,"31",528,1584525397
"1","2",3,"3","2",1,5,"2","2",4,5,3,6,4,"1","1","1","1","0","1","0","0","1","0","0","0",4,4,4,3,3,2,2,2,NA,NA,NA,NA,NA,NA,3,4,2,3,2,3,3,3,4,3,3,5,4,4,5,4,5,5,4,4,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","0","0","0","0","0",NA,NA,NA,NA,"1",3,3,"31",342,1584516606
"2","2",6,"2","2",2,5,"1","3",5,5,3,4,5,"1","1","0","0","0","1","1","1","1","0","0","0",4,4,5,4,5,5,3,1,4,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,4,NA,4,5,4,4,4,5,5,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",1,0,0,0,0,0,0,0,0,0,0,"1","1","1","1","1","0","0","1","1","0","0",NA,NA,NA,NA,"1",4,5,"31",308,1584465718
"3","2",7,"1","1",98,5,"1","2",4,5,4,5,3,"0","1","0","0","0","1","1","0","1","0","0","0",5,5,4,5,5,5,5,1,3,2,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,3,3,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","0","0","0","0","1","0","1","0","0",1,1,0,0,"1",5,5,"31",803,1585158493
"1","1",7,"3","2",5,1,"1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"3","2",6,"2","2",5,6,"1","2",5,97,6,97,5,"1","1","1","0","1","1","1","1","1","0","0","0",5,5,5,5,5,5,5,1,5,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,4,4,4,5,5,5,5,5,5,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","0","1","0","1","0","0","1","0","0",NA,NA,NA,NA,"1",4,4,"31",661,1584486994
"1","2",3,"3",NA,NA,1,"1","1",NA,2,1,5,2,"1","1","1","0","0","1","1","0","1","0","0","0",5,5,5,5,5,5,5,1,4,3,3,5,5,5,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,4,5,5,4,4,4,5,5,5,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","1","1","0",NA,NA,NA,NA,"1",4,4,"31",402,1584901749
"1","2",4,"3","2",1,4,"1","3",5,5,2,7,4,"1","1","1","0","0","1","0","0","1","0","0","0",NA,NA,NA,NA,NA,NA,NA,1,4,NA,2,5,5,5,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,4,4,4,4,4,3,4,4,4,3,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",1,0,0,0,1,0,0,0,0,0,0,"1","1","0","1","1","0","1","0","1","0","0",1,1,0,1,"1",5,5,"32",NA,1585233501
"2","1",9,"3","2",1,5,"1","2",5,6,6,5,5,"1","1","0","0","0","1","0","0","1","0","0","0",3,3,4,3,4,2,1,1,4,2,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,4,98,2,5,4,4,4,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","1","0","0","0","0","0",NA,NA,NA,NA,"1",3,4,"31",447,1584480194
"3","1",2,"2","2",5,4,"2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"3","1",4,"2",NA,NA,NA,"2","1",6,6,2,97,4,"1","1","1","0","1","1","0","1","1","0","0","0",5,5,5,5,5,3,3,1,4,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,4,3,3,4,3,3,4,4,4,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",0,1,0,0,0,0,0,0,1,0,0,"1","1","1","1","1","0","1","0","1","0","0",1,1,0,1,"1",4,5,"31",355,1585501191
"3","2",7,"2",NA,NA,NA,"3","1",7,6,7,5,6,"1","1","1","0","0","0","0","0","1","0","1","0",4,5,5,4,5,5,3,1,3,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,5,5,5,5,5,5,5,4,4,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","1","0","1","0","0","1","1","0",NA,NA,NA,NA,"1",5,5,"31",1106,1584877873
"1","1",9,"2",NA,4,1,"1","2",3,3,4,3,3,"1","1","0","0","0","1","0","0","1","0","0","0",5,5,5,4,4,3,3,1,4,1,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,5,3,NA,4,1,1,1,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0","0","1","0","0","1","0","0",NA,NA,NA,NA,"1",2,5,"31",493,1584479856
"1","1",4,"1",NA,98,7,"2","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"1","2",10,"3","2",5,3,"1","2",4,3,5,3,3,"1","1","0","0","0","1","0","0","1","0","0","0",4,4,4,4,4,3,3,1,4,1,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,5,5,5,4,4,4,5,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","1","0","0","0","0","0","0","0",NA,NA,NA,NA,"1",4,4,"31",400,1584954385
"1","1",1,"3","2",6,7,"2","3",3,4,2,6,3,"1","1","1","0","0","1","1","0","1","0","0","0",4,5,NA,3,4,3,4,1,5,2,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,1,1,3,2,4,3,3,4,4,2,2,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","1","0","0","0","0","0","0","0",NA,NA,NA,NA,"1",4,4,"31",469,1584470218
"1","1",7,"2","2",2,5,"1","3",5,5,4,5,4,"1","1","1","0","0","1","0","0","1","0","0","0",5,5,5,5,5,4,4,1,5,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,5,4,3,5,5,5,5,5,5,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","0","0","0","1","0","1","1","0","0",NA,NA,NA,NA,"1",4,5,"31",784,1584996480
"1","2",6,"2","2",5,5,"2","1",5,7,4,6,5,"1","1","1","0","0","1","1","0","1","0","0","0",4,4,4,4,4,4,4,1,5,3,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,2,2,NA,3,5,4,4,5,4,4,4,3,4,3,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","1","0","1","0","1","0","0","0",NA,NA,NA,NA,"1",5,5,"31",693,1584721748
"3","1",3,"3","2",98,0,"2","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"3","1",7,"3","1",98,2,"1","3",4,4,3,4,4,"1","1","1","0","0","1","1","0","1","0","0","0",5,5,5,5,5,5,5,1,5,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,5,4,3,5,4,4,5,5,5,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","1","0","0","1","0","0","0","0",1,1,1,0,"1",5,5,"31",558,1584546341
"1","1",6,"3","2",1,5,"1","3",4,4,4,4,4,"0","0","1","0","0","1","1","1","0","0","1","0",4,4,NA,5,5,5,3,1,4,3,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,2,1,1,4,2,2,3,4,4,2,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","1",1,1,1,0,0,0,0,0,0,0,0,"1","0","1","0","0","0","0","0","1","0","0",NA,NA,NA,NA,"1",4,4,"31",828,1584559354
"1","2",9,"3","2",NA,5,"1","2",3,2,2,3,4,"0","1","0","0","0","1","1","1","1","0","0","0",4,4,5,5,5,4,4,1,5,2,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,4,4,3,5,5,5,5,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","1","0","1","0","0","1","0","0",NA,NA,NA,NA,"1",4,4,"31",523,1584539695
"1","1",5,"3","2",1,5,"2","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"1","1",7,"2","2",5,2,"3","1",5,5,2,4,4,"1","0","0","0","0","1","1","1","1","0","0","0",3,4,4,4,4,3,1,1,4,3,3,5,4,4,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,4,4,4,4,4,5,4,3,4,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","0","1","0","1","0","0","0","0","0",NA,NA,NA,NA,"1",5,5,"31",420,1584611147
"2","2",7,"3","2",1,6,"1","3",6,4,1,5,1,"1","1","1","0","0","1","0","1","1","0","0","0",5,4,4,4,4,2,2,1,5,4,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","0","0","1","0","0",NA,NA,NA,NA,"1",4,3,"31",770,1584467000
"2","2",4,"2","2",5,5,"1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"2","2",8,"2","2",7,0,"2","3",3,7,3,6,3,"1","1","0","0","0","1","1","0","1","0","0","0",3,5,4,3,3,3,2,1,3,1,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,4,2,2,4,3,2,2,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","0","0","1","0","0","1","0","0",NA,NA,NA,NA,"1",4,4,"31",264,1584464369
"2","2",10,"1","2",1,7,"4","1",4,2,5,7,4,"1","0","0","0","0","1","1","0","0","0","0","0",4,4,4,4,5,5,5,1,4,2,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,5,4,4,4,4,4,4,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","1","0","1","0","0","1","0","0",NA,NA,NA,NA,"1",4,4,"32",NA,1584470105
